Tennis,http://www.sportskeeda.com/tennis/us-open-tennis-leander-paes-martina-hingis-win-mixed-doubles/,US Open: Leander Paes and Martina Hingis take mixed doubles title,Report,Anuradha Santhanam,reports,2413135,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/487788454-1442032024-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/487788454-1442032024-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/487788454-1442032024-100.jpg,3028,http://static.sportskeeda.com/wp-content/uploads/2015/09/487788454-1442032024-800.jpg
Football,http://www.sportskeeda.com/slideshow/football-atletico-madrid-barcelona-combined-xi/,Atletico Madrid vs Barcelona: Combined XI ,Opinion,SachinB94,opinion,2412666,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/marc-andre-ter-stegen-1441949793-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/marc-andre-ter-stegen-1441949793-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/marc-andre-ter-stegen-1441949793-100.jpg,1992,http://static.sportskeeda.com/wp-content/uploads/2015/09/marc-andre-ter-stegen-1441949793-800.jpg
Running,http://www.sportskeeda.com/running/ladakh-marathon-2015-preview/,Your guide to the 2015 Ladakh Marathon,Preview,Siddarth Rishi Battula,preview,2413056,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/ladakh-marathon2012_21-1441993867-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/ladakh-marathon2012_21-1441993867-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/ladakh-marathon2012_21-1441993867-100.jpg,32,http://static.sportskeeda.com/wp-content/uploads/2015/09/ladakh-marathon2012_21-1441993867-800.jpg
Tennis,http://www.sportskeeda.com/tennis/us-open-womens-final-preview-advantage-pennetta/,US Open Women's Final Preview: Advantage Pennetta!,Preview,Sudeshna Banerjee,preview,2413120,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/179486555-1442028191-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/179486555-1442028191-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/179486555-1442028191-100.jpg,121,http://static.sportskeeda.com/wp-content/uploads/2015/09/179486555-1442028191-800.jpg
Cricket,http://www.sportskeeda.com/cricket/ishant-sharma-steven-smith-two-villainous-winners/,Ishant Sharma and Steven Smith - Two villainous winners,Opinion,Livin,opinion,2412751,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/smith-sharma-1441904378-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/smith-sharma-1441904378-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/smith-sharma-1441904378-100.jpg,1431,http://static.sportskeeda.com/wp-content/uploads/2015/09/smith-sharma-1441904378-800.jpg
Cricket,http://www.sportskeeda.com/cricket/kpl-ksca-felicitates-6-players-selected-india/,The KSCA felicitates 6 players selected for India A,News,Press Release,news,2413114,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/mysuru-pc-1442008780-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/mysuru-pc-1442008780-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/mysuru-pc-1442008780-100.jpg,131,http://static.sportskeeda.com/wp-content/uploads/2015/09/mysuru-pc-1442008780-800.jpg
Football,http://www.sportskeeda.com/slideshow/football-top-5-historic-moments-atletico-madrid-barcelona-rivalry/,Top 5 historic moments from the Atletico Madrid-Barcelona rivalry,Editor's Pick,Liam Flin,featured,2413049,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/ronaldinho-bicycle-kick-goal-barcelona-atletico-madrid-1442030294-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/ronaldinho-bicycle-kick-goal-barcelona-atletico-madrid-1442030294-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/ronaldinho-bicycle-kick-goal-barcelona-atletico-madrid-1442030294-100.jpg,3121,http://static.sportskeeda.com/wp-content/uploads/2015/09/ronaldinho-bicycle-kick-goal-barcelona-atletico-madrid-1442030294-800.jpg
Football,http://www.sportskeeda.com/football/marcos-rojo-van-gaal-bulldog-face-manchester-united/,Rojo says Van Gaal has a 'bulldog face' but defended the Manchester United manager's methods,News,Jishin,news,2413075,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/marcos-rojo-van-gaal-manchester-united-1441996769-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/marcos-rojo-van-gaal-manchester-united-1441996769-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/marcos-rojo-van-gaal-manchester-united-1441996769-100.jpg,1119,http://static.sportskeeda.com/wp-content/uploads/2015/09/marcos-rojo-van-gaal-manchester-united-1441996769-800.jpg
Cricket,http://www.sportskeeda.com/cricket/stats-eng-vs-aus-4th-odi-englands-300-chase-and-morgans-7th-50/,Stats from England vs Australia 4th ODI: England's 300+ chase and Morgan's 7th 50+,Spotlight,Roy Dilawer,slider,2413088,Sep 12 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/487754484-1441996746-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/487754484-1441996746-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/487754484-1441996746-100.jpg,394,http://static.sportskeeda.com/wp-content/uploads/2015/09/487754484-1441996746-800.jpg
Cricket,http://www.sportskeeda.com/cricket/sumit-kumar-fight-odds-inspiring-story-differently-abled-cricketer-who-dreams-big/,Sumit Kumar's fight against odds  - The inspiring story of a differently-abled cricketer who dreamt big,News,Rohan Nagaraj,news,2412974,Sep 11 2015,http://static.sportskeeda.com/wp-content/uploads/2015/09/sumit-2cric1009-630-1441995778-600.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/sumit-2cric1009-630-1441995778-800.jpg,http://static.sportskeeda.com/wp-content/uploads/2015/09/sumit-2cric1009-630-1441995778-100.jpg,91,http://static.sportskeeda.com/wp-content/uploads/2015/09/sumit-2cric1009-630-1441995778-800.jpg
2413226,Leander Paes: India's Greatest Tennis Player of All Time,http://www.sportskeeda.com/tennis/leander-paes-indias-greatest-tennis-player-all-time/,Tennis,10
2413244,"Roger Federer retorts back at Boris Becker's criticism, calls his new tactic 'not disrespectful'",http://www.sportskeeda.com/tennis/roger-federer-retorts-back-beckers-criticism-calls-new-tactic-not-disrespectful/,Tennis,6
2413274,San Marino MotoGP Qualifying: Jorge Lorenzo on pole,http://www.sportskeeda.com/moto-gp/san-marino-motogp-qualifying-jorge-lorenzo-on-pole/,MotoGP,8
2413206,US Open 2015 Women's Singles Final preview - Flavia Pennetta vs. Roberta Vinci,http://www.sportskeeda.com/tennis/us-open-2015-womens-singles-final-preview/,Tennis,14
2413116,Stats: Greatest Fast Bowling All-rounders of All Time,http://www.sportskeeda.com/cricket/stats-greatest-fast-bowling-all-rounders-time/,Cricket,29
